[2024-11-26T02:33:45.845+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-26T02:33:45.869+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-25T00:00:00+00:00 [queued]>
[2024-11-26T02:33:45.883+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-25T00:00:00+00:00 [queued]>
[2024-11-26T02:33:45.884+0000] {taskinstance.py:2866} INFO - Starting attempt 2 of 1
[2024-11-26T02:33:45.905+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-25 00:00:00+00:00
[2024-11-26T02:33:45.934+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=8428) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-26T02:33:45.943+0000] {standard_task_runner.py:72} INFO - Started process 8432 to run task
[2024-11-26T02:33:45.934+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-25T00:00:00+00:00', '--job-id', '332', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmpvburg2tk']
[2024-11-26T02:33:45.948+0000] {standard_task_runner.py:105} INFO - Job 332: Subtask extract_usa_spending_data_task
[2024-11-26T02:33:46.076+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-25T00:00:00+00:00 [running]> on host 6a246d8d590f
[2024-11-26T03:12:27.821+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0024_8620
[2024-11-26T03:12:28.925+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0018_8620
[2024-11-26T03:12:30.643+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0018_8620
[2024-11-26T03:12:31.032+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0022_8620
[2024-11-26T03:12:31.394+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0018_8620
[2024-11-26T03:12:31.753+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0024_8620
[2024-11-26T03:12:32.174+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0024_8620
[2024-11-26T03:12:51.635+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0020_8620
[2024-11-26T03:12:52.063+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0019_8620
[2024-11-26T03:12:52.440+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0020_8620
[2024-11-26T03:12:52.803+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0022_8620
[2024-11-26T03:12:53.156+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0016_8620
[2024-11-26T03:12:53.581+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0024_8620
[2024-11-26T03:12:53.951+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0016_8620
[2024-11-26T03:12:54.370+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0022_8620
[2024-11-26T03:12:55.148+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0016_8620
[2024-11-26T03:12:55.591+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0020_8620
[2024-11-26T03:12:55.968+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0020_8620
[2024-11-26T03:12:56.364+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0024_8620
[2024-11-26T03:12:56.744+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0019_8620
[2024-11-26T03:12:57.119+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0018_8620
[2024-11-26T03:12:57.517+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0018_8620
[2024-11-26T03:12:57.880+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0016_8620
[2024-11-26T03:12:58.339+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0020_8620
[2024-11-26T03:12:58.959+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0023_8620
[2024-11-26T03:12:59.372+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0019_8620
[2024-11-26T03:12:59.733+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0019_8620
[2024-11-26T03:13:00.107+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0018_8620
[2024-11-26T03:13:00.572+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0019_8620
[2024-11-26T03:13:00.956+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0024_8620
[2024-11-26T03:13:01.328+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0023_8620
[2024-11-26T03:13:01.732+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0014_8620
[2024-11-26T03:13:03.445+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0027_8620
[2024-11-26T03:13:04.054+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0019_8620
[2024-11-26T03:13:04.929+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0024_8620
[2024-11-26T03:13:05.394+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0024_8620
[2024-11-26T03:13:07.236+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0026_8620
[2024-11-26T03:13:07.624+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0019_8620
[2024-11-26T03:13:08.005+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0019_8620
[2024-11-26T03:13:23.948+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0018_8620
[2024-11-26T03:13:26.120+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0016_8620
[2024-11-26T03:13:26.498+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0016_8620
[2024-11-26T03:13:27.210+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0024_8620
[2024-11-26T03:13:27.569+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0016_8620
[2024-11-26T03:13:28.391+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0023_8620
[2024-11-26T03:13:28.786+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0018_8620
[2024-11-26T03:13:29.380+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0019_8620
[2024-11-26T03:13:31.605+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0020_8620
[2024-11-26T03:13:31.961+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0023_8620
[2024-11-26T03:13:32.321+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0026_8620
[2024-11-26T03:13:32.734+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0023_8620
[2024-11-26T03:13:37.593+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0023_8620
[2024-11-26T03:13:37.975+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0025_8620
[2024-11-26T03:13:39.388+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0026_8620
[2024-11-26T03:13:39.987+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0026_8620
[2024-11-26T03:13:40.378+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0015_8620
[2024-11-26T03:13:40.746+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0026_8620
[2024-11-26T03:13:41.106+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0012_8620
[2024-11-26T03:13:42.490+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0026_8620
[2024-11-26T03:13:42.857+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0015_8620
[2024-11-26T03:13:56.905+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0015_8620
[2024-11-26T03:13:57.735+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0015_8620
[2024-11-26T03:14:02.635+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0019_8620
[2024-11-26T03:14:03.028+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0023_8620
[2024-11-26T03:14:03.369+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0018_8620
[2024-11-26T03:14:03.728+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0015_8620
[2024-11-26T03:14:06.327+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0015_8620
[2024-11-26T03:14:09.005+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0026_8620
[2024-11-26T03:14:09.404+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0023_8620
[2024-11-26T03:14:09.872+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0015_8620
[2024-11-26T03:14:10.229+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0023_8620
[2024-11-26T03:14:10.586+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0026_8620
[2024-11-26T03:14:11.005+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0026_8620
[2024-11-26T03:14:11.362+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0023_8620
[2024-11-26T03:14:11.728+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0027_8620
[2024-11-26T03:14:12.096+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0012_8620
[2024-11-26T03:14:12.470+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0026_8620
[2024-11-26T03:14:12.857+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0015_8620
[2024-11-26T03:14:13.378+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0021_8620
[2024-11-26T03:14:14.813+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0023_8620
[2024-11-26T03:14:16.018+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0015_8620
[2024-11-26T03:14:16.541+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0026_8620
[2024-11-26T03:14:19.757+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0015_8620
[2024-11-26T03:14:23.273+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0021_8620
[2024-11-26T03:14:30.186+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0027_8620
[2024-11-26T03:14:30.602+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0015_8620
[2024-11-26T03:14:30.949+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0027_8620
[2024-11-26T03:14:31.295+0000] {usa_spending_extraction_script.py:267} ERROR - Error occurred while fetching subawards for award_id ASST_NON_B-20-MC-72-0027_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:14:31.297+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0021_8620
[2024-11-26T03:14:31.640+0000] {usa_spending_extraction_script.py:267} ERROR - Error occurred while fetching subawards for award_id ASST_NON_B-20-MW-72-0021_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:14:31.643+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0021_8620
[2024-11-26T03:14:31.996+0000] {usa_spending_extraction_script.py:267} ERROR - Error occurred while fetching subawards for award_id ASST_NON_B-21-MC-72-0021_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:14:31.998+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0027_8620
[2024-11-26T03:14:32.348+0000] {usa_spending_extraction_script.py:267} ERROR - Error occurred while fetching subawards for award_id ASST_NON_B-19-MC-72-0027_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:14:32.350+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0012_8620
[2024-11-26T03:14:32.707+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0021_8620
[2024-11-26T03:14:33.061+0000] {usa_spending_extraction_script.py:267} ERROR - Error occurred while fetching subawards for award_id ASST_NON_B-19-MC-72-0021_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:14:33.063+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0021_8620
[2024-11-26T03:14:33.413+0000] {usa_spending_extraction_script.py:267} ERROR - Error occurred while fetching subawards for award_id ASST_NON_B-18-MC-72-0021_8620: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:14:33.415+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0021_8620
[2024-11-26T03:14:38.204+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0021_8620
[2024-11-26T03:14:39.378+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0025_8620
[2024-11-26T03:14:39.768+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0027_8620
[2024-11-26T03:14:40.146+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0021_8620
[2024-11-26T03:14:40.515+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0027_8620
[2024-11-26T03:14:40.897+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0012_8620
[2024-11-26T03:14:41.256+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0025_8620
[2024-11-26T03:14:41.895+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0025_8620
[2024-11-26T03:14:42.434+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0021_8620
[2024-11-26T03:14:42.829+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0025_8620
[2024-11-26T03:14:43.214+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0027_8620
[2024-11-26T03:14:43.872+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0027_8620
[2024-11-26T03:14:44.370+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0025_8620
[2024-11-26T03:14:45.095+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0021_8620
[2024-11-26T03:14:45.578+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0021_8620
[2024-11-26T03:14:45.985+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0025_8620
[2024-11-26T03:14:46.526+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0012_8620
[2024-11-26T03:14:46.985+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0025_8620
[2024-11-26T03:14:47.561+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0025_8620
[2024-11-26T03:14:47.922+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0012_8620
[2024-11-26T03:14:48.573+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0012_8620
[2024-11-26T03:14:49.087+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0012_8620
[2024-11-26T03:14:49.451+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0027_8620
[2024-11-26T03:14:49.808+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0027_8620
[2024-11-26T03:15:05.808+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0025_8620
[2024-11-26T03:15:06.189+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0012_8620
[2024-11-26T03:15:12.676+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0025_8620
[2024-11-26T03:15:13.072+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0012_8620
[2024-11-26T03:15:13.430+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0012_8620
[2024-11-26T03:15:13.793+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0025_8620
[2024-11-26T03:15:14.143+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0025_8620
[2024-11-26T03:15:14.476+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0012_8620
[2024-11-26T03:15:18.060+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0012_8620
[2024-11-26T03:15:18.475+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0012_8620
[2024-11-26T03:15:20.692+0000] {logging_mixin.py:190} INFO - File saved to S3: s3://project-raw-data-files/usa_spending_data/subawards_11_26_2024.csv
[2024-11-26T03:15:20.701+0000] {logging_mixin.py:190} INFO - Extracting Transactions Data
[2024-11-26T03:15:20.705+0000] {usa_spending_extraction_script.py:319} INFO - Fetching transactions for award_id: ASST_NON_B-18-DP-72-0002_8620
[2024-11-26T03:31:56.658+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:31:56.660+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:31:58.827+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:31:58.829+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:31:59.377+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:31:59.379+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T03:34:59.535+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:34:59.537+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:44:19.220+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:44:19.221+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:44:20.374+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:44:20.376+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:44:20.910+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:44:20.912+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T03:44:21.459+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:44:21.460+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-26T03:44:22.635+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:44:22.637+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:44:24.876+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:44:24.877+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:55:29.860+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:29.862+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:55:31.514+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:31.516+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:55:32.057+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:32.061+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T03:55:33.663+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:33.664+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:55:34.756+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:34.757+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T03:55:35.274+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:35.275+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T03:55:35.794+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T03:55:35.795+0000] {usa_spending_extraction_script.py:364} ERROR - Max retries reached for award_id ASST_NON_B-18-DP-72-0002_8620. Skipping.
[2024-11-26T04:12:56.926+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T04:12:56.930+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T04:13:01.835+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T04:13:01.836+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-26T04:13:02.365+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-26T04:13:02.366+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-26T04:27:20.533+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
