[2024-11-28T00:00:02.886+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-28T00:00:02.909+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-27T00:00:00+00:00 [queued]>
[2024-11-28T00:00:02.920+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-27T00:00:00+00:00 [queued]>
[2024-11-28T00:00:02.921+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-28T00:00:02.939+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-27 00:00:00+00:00
[2024-11-28T00:00:02.957+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-27T00:00:00+00:00', '--job-id', '440', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmp4reqs1w2']
[2024-11-28T00:00:02.960+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=31943) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-28T00:00:02.962+0000] {standard_task_runner.py:105} INFO - Job 440: Subtask extract_usa_spending_data_task
[2024-11-28T00:00:02.963+0000] {standard_task_runner.py:72} INFO - Started process 31953 to run task
[2024-11-28T00:00:03.039+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-27T00:00:00+00:00 [running]> on host 6a246d8d590f
[2024-11-28T00:27:21.985+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0012_8620
[2024-11-28T00:27:22.314+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0012_8620
[2024-11-28T00:27:22.710+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0025_8620
[2024-11-28T00:27:23.092+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0025_8620
[2024-11-28T00:27:23.426+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0012_8620
[2024-11-28T00:27:23.837+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0012_8620
[2024-11-28T00:27:24.193+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0012_8620
[2024-11-28T00:27:25.031+0000] {logging_mixin.py:190} INFO - File saved to S3: s3://project-raw-data-files/usa_spending_data/subawards_11_28_2024.csv
[2024-11-28T00:27:25.033+0000] {logging_mixin.py:190} INFO - Extracting Transactions Data
[2024-11-28T00:27:25.034+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-DP-72-0002_8620
[2024-11-28T00:27:25.371+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-DP-72-0001_8620
[2024-11-28T00:27:25.976+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-DE-72-0001_8620
[2024-11-28T00:27:26.315+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-DM-72-0001_8620
[2024-11-28T00:27:26.683+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-DP-72-0001_8620
[2024-11-28T00:27:27.014+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-DZ-72-0001_8620
[2024-11-28T00:27:27.354+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-DC-72-0001_8620
[2024-11-28T00:27:27.651+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-DC-72-0001_8620
[2024-11-28T00:27:27.985+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-DC-72-0001_8620
[2024-11-28T00:27:28.329+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-DC-72-0001_8620
[2024-11-28T00:27:28.673+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-DF-72-0001_8620
[2024-11-28T00:27:28.996+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-DW-72-0001_8620
[2024-11-28T00:27:29.864+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-DI-72-0001_8620
[2024-11-28T00:27:30.217+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-DC-72-0001_8620
[2024-11-28T00:27:30.541+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-DC-72-0001_8620
[2024-11-28T00:27:30.861+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-DC-72-0001_8620
[2024-11-28T00:27:31.225+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-DC-72-0001_8620
[2024-11-28T00:27:31.554+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-DC-72-0001_8620
[2024-11-28T00:27:31.906+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-DC-72-0001_8620
[2024-11-28T00:27:32.254+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-DC-72-0001_8620
[2024-11-28T00:27:32.615+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-DC-72-0001_8620
[2024-11-28T00:27:32.959+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-DC-72-0001_8620
[2024-11-28T00:27:33.288+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-DC-72-0001_8620
[2024-11-28T00:27:33.616+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-DC-72-0001_8620
[2024-11-28T00:27:33.943+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-DC-72-0001_8620
[2024-11-28T00:27:34.278+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-DC-72-0001_8620
[2024-11-28T00:27:34.603+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-DN-72-0001_8620
[2024-11-28T00:27:34.936+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0007_8620
[2024-11-28T00:27:35.281+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0007_8620
[2024-11-28T00:27:35.639+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0007_8620
[2024-11-28T00:27:35.996+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0007_8620
[2024-11-28T00:27:36.327+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-05-DJ-72-0001_8620
[2024-11-28T00:27:36.654+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0007_8620
[2024-11-28T00:27:36.999+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0007_8620
[2024-11-28T00:27:37.631+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0007_8620
[2024-11-28T00:27:37.991+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0007_8620
[2024-11-28T00:27:38.344+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0007_8620
[2024-11-28T00:27:38.685+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0007_8620
[2024-11-28T00:27:39.012+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-28T00:27:39.323+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-28T00:27:39.644+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0007_8620
[2024-11-28T00:27:40.002+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0007_8620
[2024-11-28T00:27:40.372+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0007_8620
[2024-11-28T00:27:40.720+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0007_8620
[2024-11-28T00:27:41.038+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0007_8620
[2024-11-28T00:27:41.390+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0007_8620
[2024-11-28T00:27:41.704+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0003_8620
[2024-11-28T00:27:42.034+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0003_8620
[2024-11-28T00:27:42.359+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0004_8620
[2024-11-28T00:27:42.720+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0003_8620
[2024-11-28T00:27:43.055+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0003_8620
[2024-11-28T00:27:43.708+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0004_8620
[2024-11-28T00:27:44.052+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0005_8620
[2024-11-28T00:27:44.371+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0003_8620
[2024-11-28T00:27:44.681+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0004_8620
[2024-11-28T00:27:45.003+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0004_8620
[2024-11-28T00:27:45.321+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0005_8620
[2024-11-28T00:27:45.634+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0004_8620
[2024-11-28T00:27:45.959+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0001_8620
[2024-11-28T00:27:46.285+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0005_8620
[2024-11-28T00:27:46.618+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0005_8620
[2024-11-28T00:27:46.930+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0001_8620
[2024-11-28T00:27:47.248+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0005_8620
[2024-11-28T00:27:47.584+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0001_8620
[2024-11-28T00:27:47.935+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0001_8620
[2024-11-28T00:27:48.298+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0002_8620
[2024-11-28T00:27:48.634+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0002_8620
[2024-11-28T00:27:48.973+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0009_8620
[2024-11-28T00:27:49.327+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-28T00:27:49.655+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-28T00:27:50.045+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-28T00:27:50.385+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-28T00:27:50.706+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-28T00:27:51.063+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-28T00:27:51.382+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-28T00:27:51.703+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-28T00:27:52.052+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-28T00:27:52.394+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-28T00:27:52.726+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-28T00:27:53.047+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-28T00:27:53.359+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-28T00:27:53.690+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0003_8620
[2024-11-28T00:27:54.090+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0003_8620
[2024-11-28T00:27:54.452+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0003_8620
[2024-11-28T00:27:54.817+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0003_8620
[2024-11-28T00:27:55.182+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0005_8620
[2024-11-28T00:27:55.540+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0003_8620
[2024-11-28T00:27:55.875+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0003_8620
[2024-11-28T00:27:56.763+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0004_8620
[2024-11-28T00:27:57.119+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0003_8620
[2024-11-28T00:27:57.486+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0004_8620
[2024-11-28T00:27:57.821+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0003_8620
[2024-11-28T00:27:58.152+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0003_8620
[2024-11-28T00:27:58.504+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0003_8620
[2024-11-28T00:27:58.827+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0004_8620
[2024-11-28T00:27:59.168+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0008_8620
[2024-11-28T00:27:59.523+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0017_8620
[2024-11-28T00:27:59.888+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0011_8620
[2024-11-28T00:28:00.238+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0004_8620
[2024-11-28T00:28:00.559+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0004_8620
[2024-11-28T00:28:01.156+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0004_8620
[2024-11-28T00:28:01.484+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0004_8620
[2024-11-28T00:28:01.816+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0004_8620
[2024-11-28T00:28:02.162+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0005_8620
[2024-11-28T00:28:02.567+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0004_8620
[2024-11-28T00:28:02.926+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0004_8620
[2024-11-28T00:28:03.262+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0004_8620
[2024-11-28T00:28:03.661+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0008_8620
[2024-11-28T00:28:04.012+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0008_8620
[2024-11-28T00:28:04.578+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0014_8620
[2024-11-28T00:28:04.941+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0006_8620
[2024-11-28T00:28:05.293+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0020_8620
[2024-11-28T00:28:05.627+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0013_8620
[2024-11-28T00:28:05.977+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0011_8620
[2024-11-28T00:28:06.342+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0001_8620
[2024-11-28T00:28:06.694+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0005_8620
[2024-11-28T00:28:07.039+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0005_8620
[2024-11-28T00:28:07.368+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0006_8620
[2024-11-28T00:28:07.697+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0008_8620
[2024-11-28T00:28:08.048+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0006_8620
[2024-11-28T00:28:08.380+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0010_8620
[2024-11-28T00:28:08.713+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0005_8620
[2024-11-28T00:28:09.036+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0011_8620
[2024-11-28T00:28:09.366+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0014_8620
[2024-11-28T00:28:09.685+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0005_8620
[2024-11-28T00:28:10.053+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0011_8620
[2024-11-28T00:28:10.364+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0001_8620
[2024-11-28T00:28:10.684+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0019_8620
[2024-11-28T00:28:11.047+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0001_8620
[2024-11-28T00:28:11.383+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0005_8620
[2024-11-28T00:28:11.708+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0005_8620
[2024-11-28T00:28:12.066+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0005_8620
[2024-11-28T00:28:12.399+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0005_8620
[2024-11-28T00:28:12.753+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0005_8620
[2024-11-28T00:28:13.067+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0024_8620
[2024-11-28T00:28:13.484+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0001_8620
[2024-11-28T00:28:13.848+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0005_8620
[2024-11-28T00:28:14.718+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0005_8620
[2024-11-28T00:28:15.084+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0022_8620
[2024-11-28T00:28:15.407+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0001_8620
[2024-11-28T00:28:15.739+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0001_8620
[2024-11-28T00:28:16.063+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0006_8620
[2024-11-28T00:28:16.440+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0027_8620
[2024-11-28T00:28:16.779+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0016_8620
[2024-11-28T00:28:17.378+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0014_8620
[2024-11-28T00:28:17.713+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0020_8620
[2024-11-28T00:28:18.035+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0001_8620
[2024-11-28T00:28:18.356+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0001_8620
[2024-11-28T00:28:18.687+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0014_8620
[2024-11-28T00:28:19.015+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0010_8620
[2024-11-28T00:28:19.333+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0001_8620
[2024-11-28T00:28:19.663+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0001_8620
[2024-11-28T00:28:20.006+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0013_8620
[2024-11-28T00:28:20.354+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0026_8620
[2024-11-28T00:28:20.695+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0017_8620
[2024-11-28T00:28:21.018+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0011_8620
[2024-11-28T00:28:21.349+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0002_8620
[2024-11-28T00:28:21.666+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0001_8620
[2024-11-28T00:28:22.010+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0001_8620
[2024-11-28T00:28:22.332+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0009_8620
[2024-11-28T00:28:22.657+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0023_8620
[2024-11-28T00:28:22.991+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0020_8620
[2024-11-28T00:28:23.353+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0001_8620
[2024-11-28T00:28:23.740+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0027_8620
[2024-11-28T00:28:25.492+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0010_8620
[2024-11-28T00:28:25.829+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0020_8620
[2024-11-28T00:28:26.170+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0013_8620
[2024-11-28T00:28:26.516+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0014_8620
