[2024-11-29T00:00:12.301+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-29T00:00:12.377+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-28T00:00:00+00:00 [queued]>
[2024-11-29T00:00:12.413+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-28T00:00:00+00:00 [queued]>
[2024-11-29T00:00:12.415+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-29T00:00:12.487+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-28 00:00:00+00:00
[2024-11-29T00:00:12.546+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=43721) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-29T00:00:12.558+0000] {standard_task_runner.py:72} INFO - Started process 43738 to run task
[2024-11-29T00:00:12.535+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-28T00:00:00+00:00', '--job-id', '456', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmprk1leckm']
[2024-11-29T00:00:12.568+0000] {standard_task_runner.py:105} INFO - Job 456: Subtask extract_usa_spending_data_task
[2024-11-29T00:00:12.818+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-28T00:00:00+00:00 [running]> on host 6a246d8d590f
[2024-11-29T04:11:38.777+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0007_8620
[2024-11-29T04:11:39.743+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0007_8620
[2024-11-29T04:11:40.957+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0007_8620
[2024-11-29T04:11:41.348+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0007_8620
[2024-11-29T04:11:41.871+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0007_8620
[2024-11-29T04:11:42.401+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-29T04:11:43.546+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-29T04:11:44.024+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0007_8620
[2024-11-29T04:11:44.534+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0007_8620
[2024-11-29T04:11:45.156+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0007_8620
[2024-11-29T04:11:45.614+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0007_8620
[2024-11-29T04:11:46.079+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0007_8620
[2024-11-29T04:11:46.461+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0007_8620
[2024-11-29T04:11:49.121+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0003_8620
[2024-11-29T04:11:49.984+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0003_8620
[2024-11-29T04:11:50.480+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0004_8620
[2024-11-29T04:11:51.121+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0003_8620
[2024-11-29T04:11:51.575+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0003_8620
[2024-11-29T04:11:53.111+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0004_8620
[2024-11-29T04:11:54.294+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0005_8620
[2024-11-29T04:11:54.919+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0003_8620
[2024-11-29T04:11:55.774+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0004_8620
[2024-11-29T04:11:56.672+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0004_8620
[2024-11-29T04:11:57.234+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0005_8620
[2024-11-29T04:11:57.626+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0004_8620
[2024-11-29T04:11:58.535+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0001_8620
[2024-11-29T04:11:59.105+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0005_8620
[2024-11-29T04:11:59.627+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0005_8620
[2024-11-29T04:12:00.194+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0001_8620
[2024-11-29T04:12:01.868+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0005_8620
[2024-11-29T04:12:02.346+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0001_8620
[2024-11-29T04:12:06.552+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0001_8620
[2024-11-29T04:12:11.254+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0002_8620
[2024-11-29T04:12:11.640+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0002_8620
[2024-11-29T04:12:14.339+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0009_8620
[2024-11-29T04:12:16.444+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-29T04:12:19.729+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-29T04:12:20.052+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:12:20.052+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-29T04:12:20.666+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:12:20.666+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-29T04:12:21.251+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-29T04:12:21.574+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:12:21.575+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-29T04:12:22.109+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:12:22.110+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-29T04:12:22.965+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-29T04:12:23.437+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:12:23.437+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-29T04:12:24.077+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:12:24.078+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-29T04:12:25.105+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-29T04:12:25.455+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-29T04:12:26.346+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-29T04:12:26.735+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-29T04:12:27.168+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-29T04:12:27.547+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-29T04:12:28.010+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-29T04:12:28.948+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-29T04:12:29.758+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-29T04:12:30.371+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0003_8620
[2024-11-29T04:12:31.365+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0003_8620
[2024-11-29T04:12:31.851+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0003_8620
[2024-11-29T04:12:32.495+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0003_8620
[2024-11-29T04:12:33.147+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0005_8620
[2024-11-29T04:12:33.565+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0003_8620
[2024-11-29T04:12:35.815+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0003_8620
[2024-11-29T04:12:37.723+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0004_8620
[2024-11-29T04:12:38.101+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0003_8620
[2024-11-29T04:12:38.735+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0004_8620
[2024-11-29T04:12:39.421+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0003_8620
[2024-11-29T04:12:48.365+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0003_8620
[2024-11-29T04:12:49.104+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0003_8620
[2024-11-29T04:12:49.699+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0004_8620
[2024-11-29T04:12:50.314+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0008_8620
[2024-11-29T04:12:51.346+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0017_8620
[2024-11-29T04:12:51.776+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0011_8620
[2024-11-29T04:12:52.458+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0004_8620
[2024-11-29T04:12:52.980+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0004_8620
[2024-11-29T04:12:53.417+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0004_8620
[2024-11-29T04:12:53.898+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0004_8620
[2024-11-29T04:12:54.751+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0004_8620
[2024-11-29T04:12:56.562+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0005_8620
[2024-11-29T04:12:56.913+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0004_8620
[2024-11-29T04:12:57.342+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0004_8620
[2024-11-29T04:12:58.620+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0004_8620
[2024-11-29T04:12:59.224+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0008_8620
[2024-11-29T04:13:02.350+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0008_8620
[2024-11-29T04:13:09.604+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0014_8620
[2024-11-29T04:13:35.297+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0006_8620
[2024-11-29T04:13:35.847+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0020_8620
[2024-11-29T04:13:36.190+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0013_8620
[2024-11-29T04:13:36.854+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0011_8620
[2024-11-29T04:13:37.313+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0001_8620
[2024-11-29T04:13:38.627+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0005_8620
[2024-11-29T04:13:39.090+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0005_8620
[2024-11-29T04:13:39.495+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0006_8620
[2024-11-29T04:13:41.427+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0008_8620
[2024-11-29T04:13:41.773+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0006_8620
[2024-11-29T04:13:42.133+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0010_8620
[2024-11-29T04:13:42.639+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0005_8620
[2024-11-29T04:13:42.995+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0011_8620
[2024-11-29T04:13:43.352+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0014_8620
[2024-11-29T04:13:44.832+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0005_8620
[2024-11-29T04:13:45.232+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0011_8620
[2024-11-29T04:13:46.927+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0001_8620
[2024-11-29T04:13:47.356+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0019_8620
[2024-11-29T04:13:47.780+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MW-72-0001_8620
[2024-11-29T04:13:48.344+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0005_8620
[2024-11-29T04:13:48.866+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0005_8620
[2024-11-29T04:13:49.449+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0005_8620
[2024-11-29T04:13:51.297+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0005_8620
[2024-11-29T04:13:52.270+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0005_8620
[2024-11-29T04:13:53.059+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0024_8620
[2024-11-29T04:13:53.442+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0001_8620
[2024-11-29T04:13:54.000+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0005_8620
[2024-11-29T04:13:54.571+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0005_8620
[2024-11-29T04:13:55.419+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0022_8620
[2024-11-29T04:13:55.857+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-18-MC-72-0001_8620
[2024-11-29T04:13:56.249+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0001_8620
[2024-11-29T04:13:56.686+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0006_8620
[2024-11-29T04:13:57.152+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0027_8620
[2024-11-29T04:13:57.565+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0016_8620
[2024-11-29T04:13:58.013+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0014_8620
[2024-11-29T04:13:58.427+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0020_8620
[2024-11-29T04:13:58.978+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0001_8620
[2024-11-29T04:13:59.397+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-19-MC-72-0001_8620
[2024-11-29T04:13:59.785+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0014_8620
[2024-11-29T04:14:00.156+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0010_8620
[2024-11-29T04:14:00.634+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0001_8620
[2024-11-29T04:14:00.980+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0001_8620
[2024-11-29T04:14:01.452+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0013_8620
[2024-11-29T04:14:01.817+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0026_8620
[2024-11-29T04:14:02.438+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0017_8620
[2024-11-29T04:14:02.784+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0011_8620
[2024-11-29T04:14:03.166+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0002_8620
[2024-11-29T04:14:03.535+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-15-MC-72-0001_8620
[2024-11-29T04:14:03.986+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-16-MC-72-0001_8620
[2024-11-29T04:14:04.403+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-12-MC-72-0009_8620
[2024-11-29T04:14:04.852+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0023_8620
[2024-11-29T04:14:05.383+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0020_8620
[2024-11-29T04:14:05.784+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-17-MC-72-0001_8620
[2024-11-29T04:14:06.226+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0027_8620
[2024-11-29T04:14:06.751+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0010_8620
[2024-11-29T04:14:07.264+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0020_8620
[2024-11-29T04:14:07.663+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0013_8620
[2024-11-29T04:14:08.065+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0014_8620
[2024-11-29T04:14:08.445+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0017_8620
[2024-11-29T04:14:08.802+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0010_8620
[2024-11-29T04:14:09.243+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0019_8620
[2024-11-29T04:14:09.654+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0013_8620
[2024-11-29T04:14:10.184+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0018_8620
[2024-11-29T04:14:10.626+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-13-MC-72-0015_8620
[2024-11-29T04:14:10.980+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0017_8620
[2024-11-29T04:14:11.537+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0002_8620
[2024-11-29T04:14:11.891+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0026_8620
[2024-11-29T04:14:12.306+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0027_8620
[2024-11-29T04:14:12.674+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-21-MC-72-0002_8620
[2024-11-29T04:14:13.133+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0027_8620
[2024-11-29T04:14:13.511+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0018_8620
[2024-11-29T04:14:13.860+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-14-MC-72-0009_8620
[2024-11-29T04:14:14.456+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0020_8620
[2024-11-29T04:14:14.792+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-09-MC-72-0019_8620
[2024-11-29T04:14:15.234+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0016_8620
[2024-11-29T04:14:15.621+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-20-MC-72-0002_8620
[2024-11-29T04:14:16.433+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0010_8620
[2024-11-29T04:14:16.879+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0024_8620
[2024-11-29T04:14:17.512+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-08-MC-72-0019_8620
[2024-11-29T04:14:18.131+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0013_8620
[2024-11-29T04:14:18.569+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-10-MC-72-0015_8620
[2024-11-29T04:14:18.972+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-11-MC-72-0017_8620
[2024-11-29T04:14:19.503+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-23-MC-72-0002_8620
[2024-11-29T04:14:19.871+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-22-MC-72-0002_8620
[2024-11-29T04:14:20.206+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:14:20.209+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (1/3)
[2024-11-29T04:14:20.724+0000] {usa_spending_extraction_script.py:359} ERROR - Request failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
[2024-11-29T04:14:20.725+0000] {usa_spending_extraction_script.py:361} INFO - Retrying... (2/3)
[2024-11-29T04:14:21.318+0000] {usa_spending_extraction_script.py:320} INFO - Fetching transactions for award_id: ASST_NON_B-24-MC-72-0009_8620
